"id","text","sentiment","length","word_count","has_question","has_exclamation","contains_positive_words","contains_negative_words","date"
953,"Lorem ipsum dolor sit amet, ullamcorper dis, aptent non posuere vulputate. Vel curae, nunc nibh porta, blandit, sollicitudin. Blandit amet lorem maecenas ad, quam sed, amet volutpat ridiculus. Nunc, et sed vestibulum suspendisse rhoncus fusce, lacus, varius. Sed ornare ac felis, nascetur id maximus enim. Maximus quisque purus nunc massa ut aliquam curabitur massa ligula metus molestie? A, elementum nec sociosqu integer himenaeos amet amet cum amet lorem. Accumsan, morbi cubilia, sem leo sit. Ex sed ultricies curae et et. Sit, aliquet tellus sed sed amet felis arcu curae. Quisque orci pellentesque tellus purus duis metus commodo, ut sit bibendum. Mattis turpis est finibus et, justo quisque vivamus facilisi vestibulum. Nam nulla tempus fusce ipsum tincidunt dictum vel amet fusce.","neutral",788,120,TRUE,FALSE,FALSE,FALSE,2021-02-20
954,"Lorem ipsum dolor sit amet, sed tincidunt in at imperdiet risus habitant dui. Nunc ac sem conubia, sapien, leo. Purus nullam phasellus, sociis lobortis vivamus. Auctor, aenean consectetur laoreet malesuada parturient ligula mauris in faucibus. Odio sed non vel donec etiam, dolor in dictum. Dictum vivamus accumsan laoreet sollicitudin. Ac sed vel interdum sodales finibus facilisis ut cras facilisi auctor, mollis. Feugiat sed tempus malesuada dictum pretium magna sed egestas netus. In vel metus sit ligula tristique. Venenatis dignissim et sociis morbi, mattis, sed non. Tincidunt magnis etiam orci lorem. In cubilia torquent platea sed himenaeos sociosqu orci scelerisque pellentesque. Facilisis sed pellentesque fusce ut non phasellus ante erat ac pretium integer a. Eros erat et varius tortor, in sed.","negative",807,120,FALSE,FALSE,FALSE,FALSE,2023-02-08
955,"Lorem ipsum dolor sit amet, nulla sed quisque risus sit amet amet nascetur. Mattis, sed erat sit, non nibh dis eu congue nisl lacus, nullam in. Cum vulputate non? Efficitur diam nec ultricies vestibulum pretium, praesent tempor. Fames, feugiat, ipsum eget at porttitor eu. Laoreet condimentum nibh sociis, iaculis id, ac vehicula. Id litora vel nunc hac in sed cum malesuada. Mi tortor lacus sed, nec pellentesque nunc. Enim nunc in lacus leo vehicula pretium at.","positive",463,76,TRUE,FALSE,FALSE,FALSE,2023-05-31
956,"Lorem ipsum dolor sit amet, himenaeos in malesuada, erat nibh, mattis purus mus, sed. In nulla mauris fermentum blandit, facilisi penatibus etiam neque. In quam a, taciti dui scelerisque tellus ut. Ligula rutrum praesent curae, leo accumsan inceptos. Metus lorem non in mauris egestas morbi. Eleifend in semper sodales in in, sociosqu. Nostra inceptos cubilia sed taciti risus cum. Ullamcorper sed platea, commodo vestibulum dictumst maecenas, vel finibus vitae et, sollicitudin diam. Euismod, mi nibh libero, eros orci metus urna erat. Arcu eu fusce, aenean pellentesque tristique nec magnis posuere nunc velit massa nisi. Nulla, nullam vivamus id tincidunt diam adipiscing vulputate. Ullamcorper massa non amet per ante. Nunc libero proin cras nec et pretium consequat pellentesque sed eget.","negative",793,119,FALSE,FALSE,FALSE,FALSE,2022-06-26
957,"Lorem ipsum dolor sit amet, eu cras morbi turpis pharetra volutpat pulvinar bibendum potenti consectetur mauris. Pulvinar, lobortis himenaeos lorem in lacus a phasellus quam. Sit sed viverra consectetur ut faucibus tempus. Habitant donec ipsum tempor, aliquam varius dignissim, felis, taciti. Inceptos elit elementum, ut volutpat, dictumst risus. Erat, viverra eget egestas et eget fermentum sed molestie risus. Tellus, scelerisque varius quam ipsum neque suspendisse congue et mauris tincidunt. Ac fames dictumst laoreet lacinia. A finibus felis eu non donec.","neutral",560,80,FALSE,FALSE,FALSE,FALSE,2021-05-11
958,"Lorem ipsum dolor sit amet, odio nisl nunc nullam fames ligula ultricies non massa. Sed conubia orci nec adipiscing ut, ultricies ultrices leo, eu et, quam ut congue scelerisque. Vel sociosqu tristique aenean etiam eget. Nisi faucibus feugiat sed ante at sed urna et vel sit. Tempor fames netus mauris, imperdiet lobortis mauris mus vel. Eu et sed habitant nibh velit non ac ultricies et. Porta imperdiet eros metus sapien donec facilisis eget! Nibh enim turpis quis. Quam vestibulum sed non non blandit tristique.","neutral",514,84,FALSE,TRUE,FALSE,FALSE,2023-12-31
959,"Lorem ipsum dolor sit amet, ut, purus orci nulla dapibus aliquam ultricies vivamus in, laoreet nunc. Orci nec facilisis dapibus tincidunt nulla, odio potenti pellentesque amet. Egestas sed amet urna ac platea vestibulum orci lorem urna sapien? Ac nec, nibh elit, in urna hac. Platea dictum nec mauris amet rutrum tellus. Vitae ut aptent a magnis duis pharetra parturient, posuere. Facilisi in tempor, vitae vel conubia cursus ut tortor sed quam aliquam egestas. Eu leo ullamcorper arcu egestas interdum dapibus, facilisis tortor sapien ridiculus. Nec vestibulum donec dictum tortor. Est vulputate feugiat ut varius. A, a taciti donec quisque quis in et egestas felis. Eu ac inceptos.","positive",683,107,TRUE,FALSE,FALSE,FALSE,2020-04-24
960,"Lorem ipsum dolor sit amet, mattis, sagittis tincidunt curae posuere neque aliquam nec nullam velit? Sem donec eleifend senectus purus et. Lacus sagittis. Leo non, penatibus placerat at enim ac porta egestas. In finibus nullam aliquet diam egestas lectus. Eu semper elit ut non netus sed cras augue scelerisque integer nec. Dapibus mus sollicitudin etiam vehicula nostra sapien donec leo tincidunt quis risus duis. Eu, a molestie elementum in nulla curae leo nullam sit mauris sit sed phasellus. Finibus vitae cursus, parturient finibus. Sit lorem et erat rutrum consequat, leo. Nisi sed sodales libero hendrerit sagittis vitae arcu. Euismod sed eget sit quam eu non massa metus metus pretium? Nascetur sed eros amet lacus finibus tempus ut mauris.","neutral",748,118,TRUE,FALSE,FALSE,FALSE,2020-08-22
961,"Lorem ipsum dolor sit amet, nulla cras consectetur consectetur id eu. Nisi orci, suspendisse tempor vulputate. Purus tristique amet non non gravida. Interdum ipsum, et semper ut erat platea quam pulvinar ex tortor vivamus. Maximus molestie sit, lectus volutpat suspendisse, sapien. Ad est ac pharetra, dui porta mollis eget tellus in tincidunt. Commodo, ridiculus eu justo metus mauris bibendum erat. Sed rutrum nisi hendrerit torquent purus, mattis sapien platea.","positive",464,69,FALSE,FALSE,FALSE,FALSE,2020-07-13
962,"Lorem ipsum dolor sit amet, fermentum sit vitae odio amet dictumst non, egestas. Mollis id erat a et nec quis vitae. Sapien, egestas, et massa fringilla sit sollicitudin mattis aliquam. Finibus nulla nulla leo blandit risus nunc pretium, primis suscipit, odio est, porttitor. Sem auctor. Tincidunt nisi mauris dui, magna torquent nullam et mi euismod aptent! Arcu semper sed ultricies, lorem pulvinar curae cubilia, sed. Accumsan class ante per, felis est dictum. Dictum quam, facilisis sed sit sit ut ut non.","positive",509,81,FALSE,TRUE,FALSE,FALSE,2022-12-17
963,"Lorem ipsum dolor sit amet, sapien montes ac sem sed nisi ligula libero nulla vel, dolor efficitur. Mauris cursus pellentesque odio dolor, vitae cras eleifend non, sollicitudin eget interdum gravida lorem. Ex fames cursus non luctus. Sed dignissim class ac ut pharetra, in in potenti montes vitae ac cras. Class hac euismod tincidunt phasellus maximus integer et. Ut platea velit id facilisi molestie mi. Non inceptos habitant sed, nulla in vestibulum consequat. Posuere at, per in. Dictumst metus eleifend in est libero, ante vel ullamcorper, at. Sapien nullam, augue dui, velit. Condimentum cras porta leo est pellentesque hac. Platea volutpat suscipit euismod justo amet egestas dolor. Ut at vivamus eget eros sed ipsum sed, eget ullamcorper nam donec laoreet condimentum ipsum. Ac, ante scelerisque duis maecenas habitant in lectus ante tempor.","negative",848,131,FALSE,FALSE,FALSE,FALSE,2022-11-21
964,"Lorem ipsum dolor sit amet, sagittis ipsum eu maximus amet aliquam, eu, ut massa et ipsum. Pretium vulputate erat suscipit eu in dolor, bibendum quis justo tempor! Aenean, efficitur donec, sed gravida. Enim eget scelerisque vel bibendum fusce ut ultrices dui. Hac blandit class tincidunt enim ipsum taciti. Ipsum hendrerit odio penatibus fringilla praesent mauris et egestas sit sed taciti. Rhoncus in eros eu augue maecenas eget dui. Risus, mollis augue hendrerit et lacus leo fusce consequat. Et amet fermentum. Volutpat condimentum sollicitudin mus at maecenas. Hac luctus nisi ut tortor libero purus pretium luctus ultricies. Quis auctor, fermentum mauris eros eu laoreet. Ante phasellus sed platea sed sem ipsum ligula. Ligula, in sed vel sapien. Amet felis amet habitasse. Massa lacus litora sed leo aptent faucibus sapien luctus metus et accumsan. Ut consequat blandit tellus habitasse, sit accumsan cursus praesent.","negative",923,141,FALSE,TRUE,FALSE,FALSE,2022-08-26
965,"Lorem ipsum dolor sit amet, ut fermentum volutpat donec augue auctor, scelerisque purus nam vitae ad convallis torquent. Luctus laoreet dolor aliquet. Gravida quisque sagittis commodo cursus. Faucibus porttitor litora ut a fames lobortis aenean nec. Dictumst metus suscipit justo habitasse proin sed. Blandit in volutpat. Quis, sit et maximus pellentesque. Tristique platea torquent vitae vivamus enim sed ut nam enim mauris dictum magna. Pellentesque tristique nulla nunc justo tempus. Et sit magna faucibus libero quis proin et sodales tortor finibus. Diam, per amet natoque nulla aliquam mattis aliquam imperdiet, nisl iaculis in pretium fames.","neutral",647,95,FALSE,FALSE,FALSE,FALSE,2021-05-15
966,"Lorem ipsum dolor sit amet, est nisl sed luctus ac scelerisque pulvinar ut, maximus metus sed odio. Ut in egestas ullamcorper magna et, lacus. Orci mus ut sed et, placerat potenti suspendisse donec, ac magna erat. Mauris penatibus ac faucibus sociosqu ligula quisque ac mattis quam. Augue egestas tempus sociosqu blandit feugiat dui. Magna, tempor dapibus nulla. Diam nascetur efficitur convallis diam tempor risus. Ligula leo massa ut magna aliquam sodales vulputate. Ridiculus enim, tempor urna sed. In hendrerit nunc morbi dolor quam sagittis ut. In conubia congue sed nec maximus hendrerit. Pharetra hendrerit nec a nec potenti. Odio neque torquent sed, tortor.","positive",665,103,FALSE,FALSE,FALSE,FALSE,2022-01-05
967,"Lorem ipsum dolor sit amet, feugiat sodales libero vel efficitur vitae volutpat luctus lacus sed sociosqu dui. Ornare commodo finibus faucibus, ligula, imperdiet vitae, dis. Porttitor lacinia rhoncus et sit, aliquam leo pulvinar. Ex sit posuere nisi class magnis erat a suspendisse maecenas nullam et. Vestibulum phasellus ut odio. Vitae a vivamus iaculis mattis faucibus donec, mauris non nunc. Pellentesque iaculis euismod efficitur tortor phasellus habitasse nunc. Ut commodo fringilla ligula sit facilisi justo id vel congue vestibulum. Hac id nunc quis aliquam taciti sed nascetur, eleifend amet egestas gravida. Est, magna purus nunc, cras ut laoreet. Ultricies mollis justo placerat lacus diam pellentesque.","positive",714,104,FALSE,FALSE,FALSE,FALSE,2022-08-13
968,"Lorem ipsum dolor sit amet, mauris et duis etiam et penatibus senectus in interdum a, euismod. Quam leo auctor tempor tellus facilisis tincidunt varius tristique porta curabitur mi. Vehicula eu in eget porta efficitur consequat laoreet fermentum vitae in. Tempus eu dolor quam ut, nec elementum tristique. Consectetur at erat malesuada, ac primis elit diam. Praesent sed. In sagittis lorem sed sollicitudin velit interdum. Aliquet ut sed. Rutrum elementum pharetra sed ipsum massa porttitor id montes sociis et et. Sed, nulla augue elit ac laoreet at, orci. Non vestibulum nibh velit blandit tellus laoreet vel. Hac consequat euismod adipiscing, ut maecenas egestas. Vulputate justo mauris vel nam id metus aliquam, amet finibus. Tempor vivamus amet suspendisse felis.","positive",768,117,FALSE,FALSE,FALSE,FALSE,2022-04-09
969,"Lorem ipsum dolor sit amet, libero pharetra in aenean! Faucibus vel himenaeos tempus ultrices lacinia ligula sagittis! Vel tristique nibh convallis sapien luctus augue, praesent, nec. Lorem orci ligula risus potenti. Tortor inceptos eu. Eleifend eget sed tristique in, augue, eu, leo. Ligula aenean, ex amet nisl dapibus turpis nec, rhoncus sed. Sed et, nisl tristique tincidunt. Non ut vestibulum sociosqu. Nec inceptos nisi nostra rutrum ante. At non nulla volutpat amet.","negative",473,72,FALSE,TRUE,FALSE,FALSE,2023-02-02
970,"Lorem ipsum dolor sit amet, proin bibendum pulvinar nullam non per himenaeos volutpat penatibus eu. Viverra ultrices vestibulum pellentesque consequat varius odio, sed sed nullam. Vel nibh porta ligula. Ullamcorper sed orci ultrices. Placerat lorem accumsan quis imperdiet vel congue dignissim ex. Venenatis in curabitur dignissim maximus ultrices, nibh auctor. Dolor inceptos vestibulum, praesent massa ultricies, libero odio ante, mattis ipsum. Aenean, ac eget aenean at donec magna viverra, suspendisse urna maximus sed. Eu egestas volutpat suscipit in habitant malesuada pulvinar. Risus mollis ornare purus ac maximus ultricies aenean leo arcu tempor. Finibus pellentesque sollicitudin ex nec pellentesque augue sed dui. Nibh est turpis mattis, ligula aptent non. Amet proin sociis ut ipsum, a quis! Inceptos, pellentesque cursus luctus est ut lorem, consectetur.","neutral",867,123,FALSE,TRUE,FALSE,FALSE,2022-10-14
971,"Lorem ipsum dolor sit amet, quisque dictumst vestibulum amet non sem quam aliquet, posuere tempus diam. Ullamcorper cursus lorem orci urna elit ultricies sem. In diam per egestas dui. Vulputate at turpis fringilla diam. Aliquam consectetur commodo aliquet egestas aliquam, tincidunt taciti nascetur. Habitant nec nec facilisi tempor tempus tristique hendrerit sem. Scelerisque taciti vitae ac tincidunt! Consequat, sed enim viverra id sem sed! Torquent tincidunt ligula maximus fames purus vel vestibulum. Himenaeos, felis dui egestas. In, aenean elementum, at conubia magnis id. Nisl, at quis quam.","negative",599,87,FALSE,TRUE,FALSE,FALSE,2020-12-21
972,"Lorem ipsum dolor sit amet, mauris cras in ac turpis mauris habitant, metus. Porttitor, sit varius sed vel blandit per ut sed maecenas. Fusce risus vitae quisque nascetur ut interdum pharetra erat curae leo mollis. Taciti, parturient potenti nec libero in. Donec nec, tempor ut sodales ullamcorper, dis sapien sit aliquam amet dignissim pellentesque. Luctus magna primis lorem ipsum scelerisque massa tristique vitae. Ac ac adipiscing in, sed in, enim sapien. Dui leo magna velit elit non cras porttitor, ridiculus sem. In libero. Ligula tellus aliquet ligula. Sed quam ac. Ac lobortis mollis odio. Erat ullamcorper magna fermentum pellentesque a malesuada nec cum nec.","negative",669,104,FALSE,FALSE,FALSE,FALSE,2021-10-25
973,"Lorem ipsum dolor sit amet, sed id vestibulum mattis fermentum aliquam, nulla nibh posuere class. Dictumst penatibus urna sed nec non mi, iaculis justo. Sed at sed. Nulla erat nisi nascetur nec metus cras pellentesque conubia sed in. Sed odio posuere tristique metus in dapibus nisl turpis, lacus. Semper amet congue, ipsum curae inceptos commodo. Amet tellus elit erat. Ullamcorper sociosqu platea et odio accumsan bibendum fusce. Faucibus mus nam quis eget primis sed nulla quis est vel. Torquent, fames nunc suspendisse odio elit dui dolor non ante. Felis cubilia luctus sed himenaeos sit aliquet. Metus lectus in sed praesent consectetur felis platea. Ultrices rhoncus ut pretium tellus dolor vehicula. Neque habitasse inceptos et eu, ex arcu.","positive",747,117,FALSE,FALSE,FALSE,FALSE,2022-06-18
974,"Lorem ipsum dolor sit amet, at lorem, lacus consectetur congue vehicula pellentesque quis rhoncus molestie vivamus velit. Et congue, class sed amet nec. Fusce, sed, nascetur malesuada sed. Sem vivamus montes tortor eros eget iaculis enim. Blandit interdum ut felis conubia sapien pellentesque sed proin. Dui, quis turpis interdum lacinia congue a a. Odio praesent interdum vestibulum id viverra sapien diam enim vel. Sed nam ante fermentum duis, porta vel? Ad dolor ac vulputate volutpat aliquet ac tincidunt nostra rhoncus purus libero sed faucibus velit. Nec, dolor in enim magna eget eleifend et. Ac consectetur commodo, ut suspendisse, hendrerit. Vitae ac sed lorem maximus fringilla faucibus quis. Dapibus ut, hac viverra montes sapien.","neutral",741,113,TRUE,FALSE,FALSE,FALSE,2021-05-20
975,"Lorem ipsum dolor sit amet, blandit habitant. Tempor ipsum, dui nec in nam ad nec. Magnis ridiculus tempor magnis ac porta a sed! Suspendisse sed convallis ac turpis tempor vel purus lacus cursus dolor. Primis quis, in taciti vestibulum vel, nascetur sem. Quis, sem etiam dolor et in finibus praesent, sed amet aliquet. Vitae leo nostra nec. Ut, justo, nisl, velit, ac mauris amet dui? Nec himenaeos magna? Ex eros volutpat feugiat adipiscing sed consequat sed tincidunt sed.","positive",475,78,TRUE,TRUE,FALSE,FALSE,2021-07-14
